위도,경도,도로명
37.4791841,127.12996,충민로4길 19
37.479196471576614,127.12960949148923,충민로4길 6
37.4791992906887,127.03922568066672,바우뫼로35길 18
37.47929956377246,126.94584432321793,청룡길 78
37.47929956377246,126.94584432321793,청룡길 77
37.4793124,126.9710357,사당로16길 96
37.4793315,126.9723151,사당로20길 119
37.47934784581033,127.00203275400932,명달로9길 57
37.479388705629454,127.05079788648855,개포로 311
37.479388705629454,127.05079788648855,개포로 407
37.47941927152222,126.89767946020396,시흥대로161길 50
37.4794737,126.953518,남부순환로226길 28
37.47949335,126.95104882938595,관악로13길 20
37.47950589424625,127.0034898485577,남부순환로309길 67
37.47960109683583,126.91431381361362,난곡로63가길 15
37.47964015,127.12674055,충민로 188
37.4796735,126.9504351304832,남부순환로218길 37
37.4796784887908,126.94774709908508,청룡7길 55
37.47970055,126.9578745,남부순환로233길 19-12
37.47972396976163,126.90690878266857,독산로108길 91
37.47977568696689,126.9398886783176,장군봉13길 14
37.4797818,126.95071650663252,관악로15길 23-12
37.47979128478006,126.91553589389072,난곡로64가길 18
37.47979128478006,126.91553589389072,난곡로64가길 28
37.4797966,126.9457044963208,청룡8길 5
37.4798198,126.9533371,남부순환로224길 25
37.47982035,126.95291239694173,관악로 164
37.47983291416721,126.98395910637056,방배천로2안길 10
37.4799231,126.90980148974312,남부순환로 1430
37.479978200518374,126.99520680598351,효령로26길 15
37.4799822,126.9546941,관악로16길 35
37.48003288495323,126.951628378794,남부순환로220길 29
37.48005617049224,126.98781352425831,도구로 45-7
37.48005617049224,126.98781352425831,도구로 45-3
37.48005617049224,126.98781352425831,도구로 55
37.48005617049224,126.98781352425831,도구로 73
37.48005617049224,126.98781352425831,도구로 47
37.4800984,126.945414316444,청룡8길 10
37.48011155,126.88170515,가산디지털1로 222
37.4801566,127.1301509,충민로4길 5
37.48015918709641,126.9503302563115,남부순환로218길 27
37.48017565,126.95296238695788,관악로 168
37.4802485,127.12597425902256,송파대로 106
37.4802694368808,126.90238123744103,조원중앙로1길 66
37.48029749778502,127.03878508914808,바우뫼로37길 42-5
37.48030845812121,126.96349242629807,솔밭로7길 16
37.4803234,126.9488120959598,남부순환로216길 24
37.48034865,126.94404019634736,쑥고개로13길 18
37.48036600690461,126.83961314635356,천왕로 21
37.48036600690461,126.83961314635356,천왕로 29
37.48036600690461,126.83961314635356,천왕로 92
37.48036600690461,126.83961314635356,천왕로 9
37.48036600690461,126.83961314635356,천왕로 50
37.48036600690461,126.83961314635356,천왕로 56
37.48036600690461,126.83961314635356,천왕로 91
37.48036600690461,126.83961314635356,천왕로 10
37.4803681,126.9331005,신림로48길 17-20
37.4804414,126.95120758026424,관악로15길 22
37.48047245,127.1241432836852,송파대로 111
37.4805261,126.9292376,신원로 26
37.4805555,126.9703461,사당로16아길 43
37.48057675,127.0110562,남부순환로317길 18-16
37.48058891170301,127.00816745526456,명달로4길 30
37.48058891170301,127.00816745526456,명달로4길 40
37.48058891170301,127.00816745526456,명달로4길 65
37.48058891170301,127.00816745526456,명달로4길 68
37.48058891170301,127.00816745526456,명달로4길 76
37.48058891170301,127.00816745526456,명달로4길 82
37.480611829419985,127.00660012860472,명달로6길 31
37.480611829419985,127.00660012860472,명달로6길 24
37.480611829419985,127.00660012860472,명달로6길 20
37.48064270801656,126.98535912999829,청두곶길 10
37.48064270801656,126.98535912999829,청두곶길 78
37.48064270801656,126.98535912999829,청두곶길 14
37.48066505,127.0642091416464,선릉로 222
37.480722122951825,126.91227922675311,난곡로63길 26
37.480789900000005,126.82638285876229,항동로 42
37.48079762838088,127.00032789813244,효령로36길 28
37.48082846757244,126.95037708773609,관악로17길 8
37.48096165310748,127.0412061787682,논현로31길 24-10
37.48096165310748,127.0412061787682,논현로31길 24-18
37.48096165310748,127.0412061787682,논현로31길 24-17
37.48096165310748,127.0412061787682,논현로31길 24-14
37.48096165310748,127.0412061787682,논현로31길 24-15
37.48096434042093,126.938732749503,장군봉8길 16
37.48096434042093,126.938732749503,장군봉8길 15
37.480985101421886,126.8975503980177,디지털로32가길 26
37.4809914915774,126.9861190497386,청두곶10길 6
37.48107074459701,127.00902243023076,효령로46길 21
37.4810862,126.95066394248629,남부순환로218길 1
37.4811117,127.0952737,광평로34길 35
37.48114207922384,126.94002047107872,장군봉5길 27
37.481171,126.95028575290218,남부순환로 1802
37.481188150721174,126.92374309474854,남부순환로166길 90
37.4812218769377,127.04059811625352,바우뫼로39길 32-6
37.4812218769377,127.04059811625352,바우뫼로39길 88-7
37.4812218769377,127.04059811625352,바우뫼로39길 88-3
37.4812218769377,127.04059811625352,바우뫼로39길 39
37.481280339970255,126.99204145878792,효령로21길 28
37.481280339970255,126.99204145878792,효령로21길 47
37.4812909,126.9780911,동작대로11길 64
37.481299500000006,127.0528827,언주로 103
37.4813041,126.9659614,솔밭로 65
37.4813041,126.9659614,솔밭로 74
37.4813041,126.9659614,솔밭로 57
37.4813156,126.9690021,사당로16라길 77
37.48131808928901,126.99485985315512,방배로11길 49
37.48131808928901,126.99485985315512,방배로11길 17
37.48131808928901,126.99485985315512,방배로11길 35
37.48137712752171,127.13198171842448,충민로6길 14
37.4814442152005,127.14322386759278,위례광장로 163
37.4814442152005,127.14322386759278,위례광장로 121
37.4814442152005,127.14322386759278,위례광장로 185
37.48155902752838,127.01145932228508,반포대로3길 41
37.48155902752838,127.01145932228508,반포대로3길 48
37.48155902752838,127.01145932228508,반포대로3길 49
37.48155902752838,127.01145932228508,반포대로3길 45
37.48159472805652,127.09161204627962,광평로34길 55
37.48160265,126.94075110369802,장군봉1길 14
37.481605033109744,126.9862171096639,청두곶14길 5
37.481605033109744,126.9862171096639,청두곶14길 32
37.4816078,127.00548215,명달로8길 8
37.48162235,127.05261245,언주로 105
37.48166275,126.95215870091016,남부순환로 1817
37.48166967981958,127.00947935060734,반포대로5길 65
37.48166967981958,127.00947935060734,반포대로5길 43
37.481695229372754,127.01052533943816,남부순환로317길 68
37.481695229372754,127.01052533943816,남부순환로317길 66
37.481695229372754,127.01052533943816,남부순환로317길 34
37.4817029,126.95148452008672,남부순환로 1811
37.48170465,126.94047179951956,장군봉1길 10
37.48172211855167,126.90161132752408,조원로2길 13
37.48181485,126.94085279904562,장군봉1길 16
37.48181595,126.9401727330494,장군봉1길 8
37.48185035,127.00262575,효령로 48
37.48185035,127.00262575,효령로 164
37.48185035,127.00262575,효령로 200
37.48185035,127.00262575,효령로 335
37.48185035,127.00262575,효령로 391
37.48185035,127.00262575,효령로 41
37.48185035,127.00262575,효령로 59-8
37.48185035,127.00262575,효령로 89
37.48185035,127.00262575,효령로 84
37.48185035,127.00262575,효령로 71
37.48185035,127.00262575,효령로 69
37.4818588048379,127.0487716986156,개포로31길 9-5
37.4818588048379,127.0487716986156,개포로31길 9-9
37.4818588048379,127.0487716986156,개포로31길 3-12
37.48185998131343,127.0116867262388,반포대로1길 11
37.4818964,127.0775402,광평로10길 6
37.4819084,126.9741933,사당로20나길 57
37.48191615,126.9405604042756,장군봉1길 12
37.4819797,127.0057954,명달로8길 11
37.48198530076573,127.0152069074324,반포대로4길 24
37.48199196030623,126.96174552386196,행운10길 21
37.48199912131433,126.93437570808648,남부순환로194길 7
37.48201495,126.94027870334762,장군봉1길 6
37.4820308,127.0821618,광평로10길 15
37.48206331478342,126.95538993110456,행운1나길 12
37.48206331478342,126.95538993110456,행운1나길 29
37.4821691,126.9134484,난곡로65길 13
37.4821761,126.9693776,사당로16마길 24
37.4821779,126.94719959224162,남부순환로 1773
37.48221266835574,126.92785686095228,관천로 38
37.48221266835574,126.92785686095228,관천로 74
37.482242468532554,126.98642618300887,도구로9길 30
37.48229605487409,127.01128161236812,반포대로7길 45
37.48233569091155,126.99313979955316,효령로23길 82
37.48233569091155,126.99313979955316,효령로23길 31
37.48233606893452,127.08407964210546,일원로 120
37.482342,126.9965194,방배로 14
37.482354220268434,127.13098234384609,충민로 152
37.482355282026006,127.1235797164496,새말로 185
37.48235804621138,126.907404088685,조원로12길 28
37.48237459466177,127.12966191038284,새말로12길 16
37.48237476662106,127.04134706250076,바우뫼로41길 38-13
37.48237476662106,127.04134706250076,바우뫼로41길 62
37.482383299999995,127.03816755,강남대로30길 32-33
37.482383299999995,127.03816755,강남대로30길 51-3
37.4824011,127.12812451550798,새말로6길 27
37.4824028,127.1271994,새말로8길 12
37.4824127,126.9476471,남부순환로 1777-7
37.4824408,127.01420207167764,남부순환로323길 38-16
37.48245352622041,126.93171350867767,신림로58길 62-5
37.4825442,126.930171,신림로 318
37.482649,127.1395884,위례서이로 25
37.482716,126.9532297,관악로 195
37.4827161,126.9957599,효령로31길 31
37.482728933553,126.9098613799341,조원로14길 16
37.4827574,127.0135683,남부순환로323길 33
37.482770026914054,126.95872388749127,행운5길 20
37.482770026914054,126.95872388749127,행운5길 8-9
37.4827816,126.9019676,시흥대로 558-1
37.4828285,126.9423829,남부순환로 1727-8
37.482861359535846,127.0418166895672,바우뫼로43길 23
37.482861359535846,127.0418166895672,바우뫼로43길 40
37.4828713,127.12506207641562,새말로 97-1
37.48289665462963,126.89400581071838,디지털로 319
37.482900393906384,127.00854917815307,반포대로9길 70
37.4829206,127.0613197,선릉로8길 5
37.4829416,127.0144562803836,남부순환로323길 38-15
37.48304790324065,126.91108527802542,조원로16길 12
37.48304790324065,126.91108527802542,조원로16길 7
37.483052,127.016165,서초중앙로 15
37.483062,127.1245623441581,새말로5길 3
37.48306485244338,126.85273935317186,개봉로3가길 88-41
37.4830945,126.970409,사당로16다길 57
37.48312625,127.05414629967748,개포로 303
37.48313291932314,126.95536291358708,행운1마길 2
37.4831474,127.0853694,일원로 127
37.4831507,127.0589009,개포로 310
37.483155,126.9953126,방배로13길 18
37.4831789964313,127.01310346238522,효령로52길 63
37.48319449186239,127.03825609283145,남부순환로356길 82
37.48319449186239,127.03825609283145,남부순환로356길 95-10
37.48319449186239,127.03825609283145,남부순환로356길 105
37.48319449186239,127.03825609283145,남부순환로356길 109
37.48319449186239,127.03825609283145,남부순환로356길 88
37.48324315,127.04094795,강남대로30길 73-11
37.483293795457186,126.99477499299236,효령로29길 76
37.48330366567148,126.889533220725,우마1다길 10
37.483306539858646,127.00317077346556,명달로11길 29-3
37.483306539858646,127.00317077346556,명달로11길 6
37.483306539858646,127.00317077346556,명달로11길 20
37.4833128,127.05634886954856,개포로 307
37.48332475,127.12517460192468,새말로5길 4-7
37.48339823243395,126.99716372275132,효령로33길 66-31
37.48348955,127.12681529623497,송이로36길 66
37.4835073,126.937706,남부순환로198길 7
37.48351424587162,127.0395223125232,바우뫼로39길 27
37.48351424587162,127.0395223125232,바우뫼로39길 26
37.483548,127.0177057,서초중앙로2길 21
37.48357155,127.05192565629636,언주로 107
37.4835772,126.90100655,디지털로32길 92
37.4835907,126.9434805,봉천로33길 7
37.4836018,127.0142129,남부순환로323길 56-18
37.4836295,126.9844763,방배천로18길 11
37.48363325,127.12707692780496,송이로36길 62-6
37.48368280312431,127.04072469345384,바우뫼로41길 30
37.48370535,127.06955992646456,삼성로 14
37.483716,127.12937791556536,새말로 139
37.48371795,127.12539772985085,송파대로14길 11
37.48383348019026,127.03860318438416,강남대로34길 58
37.48383348019026,127.03860318438416,강남대로34길 19
37.48383348019026,127.03860318438416,강남대로34길 82
37.48383348019026,127.03860318438416,강남대로34길 17
37.48383348019026,127.03860318438416,강남대로34길 18
37.4838405523323,127.00313604956914,명달로13길 12
37.4838405523323,127.00313604956914,명달로13길 21
37.4838405523323,127.00313604956914,명달로13길 25
37.4838405523323,127.00313604956914,명달로13길 7
37.4838757,127.0809001,일원로14길 25
37.4838782,126.9685986,사당로8길 58
37.4838803,127.08584305562806,광평로19길 15
37.4838922,127.0351741,강남대로 224
37.483933050000005,127.128573747253,송이로36길 42-10
37.48393935,127.05330005,언주로 110
37.4839447,126.9306227,남부순환로180길 6
37.48395891705685,126.93681455087696,남부순환로198길 10
37.483978873159074,127.01377771704168,반포대로10길 42
37.483978873159074,127.01377771704168,반포대로10길 30
37.4839999,127.01732252858656,서초중앙로 18
37.48407694316591,127.01961099720978,서초중앙로2길 48
37.48407694316591,127.01961099720978,서초중앙로2길 41
37.4841071,127.12436524544512,새말로5길 18
37.48413057988922,126.89011835936137,디지털로27길 106-4
37.48413057988922,126.89011835936137,디지털로27길 120-11
37.48413057988922,126.89011835936137,디지털로27길 120-3
37.48413057988922,126.89011835936137,디지털로27길 124-8
37.48413057988922,126.89011835936137,디지털로27길 124-47
37.48413057988922,126.89011835936137,디지털로27길 124-41
37.48413057988922,126.89011835936137,디지털로27길 124-30
37.48413057988922,126.89011835936137,디지털로27길 120-9
37.48413057988922,126.89011835936137,디지털로27길 120-7
37.48413057988922,126.89011835936137,디지털로27길 120-13
37.48413057988922,126.89011835936137,디지털로27길 96
37.48415725,126.90710825,조원로11길 24
37.484167918865495,127.02104881832332,남부순환로333길 15-5
37.4841701,127.0673467,삼성로 11
37.48417563121772,127.0427281347208,남부순환로370길 20
37.48418005366944,127.00806144033398,효령로43길 26
37.4841918,127.0363477,남부순환로350길 19-11
