,시도,시군구,읍면동,도로명,단지명,위도,경도,행정동
283,서울특별시,강남구,자곡동,자곡로3길 45,(토지임대부아파트)강남브리즈힐,37.4726975,127.0908867,세곡동
284,서울특별시,강동구,고덕동,양재대로 1716,대우,37.5588103,127.1450643,고덕1동
285,서울특별시,강동구,길동,천호대로193길 37,길동우성,37.5370171,127.1442609,길동
286,서울특별시,강동구,길동,성안로 170,에이치비골드빌(103동),37.5379845,127.1360462,길동
287,서울특별시,강동구,둔촌동,양재대로 1340,둔촌주공1단지,37.5265375,127.1367892,둔촌1동
288,서울특별시,강동구,둔촌동,양재대로 1340,둔촌주공3단지,37.5265375,127.1367892,둔촌1동
289,서울특별시,강동구,둔촌동,양재대로 1340,둔촌주공4단지,37.5265375,127.1367892,둔촌1동
290,서울특별시,강동구,둔촌동,명일로 172,둔촌푸르지오,37.5340782,127.1465574,둔촌2동
291,서울특별시,강동구,명일동,고덕로62길 76,명일우성,37.5510197,127.1517966,명일2동
292,서울특별시,강동구,명일동,동남로71길 41,현대(고덕),37.5503482,127.1536489,명일2동
293,서울특별시,강동구,성내동,성내로6나길 27,동원,37.5273857,127.1234971,성내1동
294,서울특별시,강동구,암사동,상암로 11,선사현대아파트,37.5519941,127.1260157,암사2동
295,서울특별시,강동구,암사동,암사19길 25,암사동한솔,37.552042,127.139913,암사1동
296,서울특별시,강북구,미아동,삼양로19길 25,래미안트리베라1단지,37.6150678,127.0216363,삼각산동
297,서울특별시,강북구,미아동,월계로21가길 41,미아한일유앤아이,37.614632,127.0365595,송중동
298,서울특별시,강북구,미아동,솔샘로 159,벽산라이브파크,37.6206011,127.0109384,삼양동
299,서울특별시,강서구,가양동,허준로 23,한강타운,37.5712217,126.8449473,가양1동
300,서울특별시,강서구,등촌동,강서로68길 36,"등촌1,2단지주공아파트",37.5649668,126.8420104,등촌3동
301,서울특별시,강서구,등촌동,양천로 590,태영,37.5557561,126.8640415,등촌1동
302,서울특별시,강서구,마곡동,마곡서1로 146,마곡엠밸리2단지,37.5692414,126.8205385,방화1동
303,서울특별시,강서구,방화동,금낭화로 167,개화,37.5806782,126.8127387,방화3동
304,서울특별시,강서구,방화동,방화대로45길 78,보람,37.5745551,126.8122246,방화1동
305,서울특별시,강서구,염창동,양천로67길 71-16,삼천리,37.5565265,126.8710922,염창동
306,서울특별시,강서구,화곡동,강서로45다길 30-27,초록,37.5455931,126.833608,화곡3동
307,서울특별시,강서구,화곡동,화곡로13길 107,화곡푸르지오,37.5427538,126.8307667,화곡3동
308,서울특별시,관악구,봉천동,낙성대로 37,낙성대현대(296),37.474946,126.9593399,낙성대동
309,서울특별시,관악구,봉천동,남부순환로248길 56,낙성대현대아파트,37.4726771,126.9656911,인헌동
310,서울특별시,관악구,신림동,난곡로 55,관악산휴먼시아2단지,37.4593795,126.9195759,난향동
311,서울특별시,광진구,광장동,아차산로 503-23,청구,37.5423898,127.0962083,광장동
312,서울특별시,광진구,구의동,구의강변로 94,구의현대6단지,37.5384403,127.0946606,구의3동
313,서울특별시,광진구,자양동,능동로 18,이튼타워리버3차,37.532808,127.0679246,자양3동
314,서울특별시,광진구,자양동,뚝섬로36길 75,자양강변I-Park,37.5310995,127.0695072,자양3동
315,서울특별시,광진구,자양동,구의강변로 11,한양,37.531869,127.0907913,자양2동
316,서울특별시,구로구,개봉동,남부순환로 775,개봉푸르지오,37.5003497,126.8480304,개봉1동
317,서울특별시,구로구,개봉동,남부순환로97길 50,상우,37.4936978,126.8608093,개봉2동
318,서울특별시,구로구,개봉동,개봉로3길 87,한진,37.4850863,126.8517474,개봉3동
319,서울특별시,구로구,고척동,중앙로8길 11,고척월드메르디앙,37.5028198,126.8630458,고척1동
320,서울특별시,구로구,고척동,중앙로6길 17,동아한신,37.5009648,126.8650305,고척1동
321,서울특별시,구로구,구로동,도림로 59,구로두산,37.4891759,126.8893283,구로4동
322,서울특별시,구로구,구로동,디지털로31길 85,구로두산위브,37.4860135,126.8903136,구로3동
323,서울특별시,구로구,구로동,새말로16길 70,다솜금호,37.5024448,126.8918461,구로5동
324,서울특별시,구로구,구로동,가마산로 285,비즈트위트레드,37.4970912,126.891699,구로5동
325,서울특별시,구로구,구로동,새말로 93,신도림태영타운,37.5062512,126.888442,구로5동
326,서울특별시,구로구,구로동,구일로8길 31,우성(1058),37.4947473,126.8725204,구로1동
327,서울특별시,구로구,구로동,새말로9길 22,일신건영,37.5036403,126.8857889,구로5동
328,서울특별시,구로구,신도림동,신도림로21길 25,우성3,37.5129778,126.8841796,신도림동
329,서울특별시,구로구,오류동,오류로 65,경남아너스빌,37.4904098,126.8396004,오류2동
330,서울특별시,구로구,오류동,경인로8길 75,삼천리,37.4924984,126.8394098,오류2동
331,서울특별시,금천구,독산동,범안로17길 12,독산현대,37.4674071,126.8951444,독산1동
332,서울특별시,금천구,독산동,독산로85길 7-8,설악솔내음,37.4720594,126.9022208,독산3동
333,서울특별시,금천구,시흥동,독산로24나길 13,시흥(817-29),37.4558464,126.9077136,시흥4동
334,서울특별시,노원구,공릉동,섬밭로 52,대주파크빌아파트,37.6209826,127.0723302,공릉1동
335,서울특별시,노원구,상계동,한글비석로 396,벽산,37.6609442,127.0724451,상계5동
336,서울특별시,노원구,상계동,한글비석로 479,보람아파트,37.6628005,127.0644768,상계9동
337,서울특별시,노원구,상계동,한글비석로48길 6,한신2차,37.6649479,127.0682695,상계5동
338,서울특별시,노원구,월계동,석계로 107,성북맨션,37.6223275,127.0601131,월계1동
339,서울특별시,노원구,중계동,한글비석로8길 20,대림벽산(363),37.6470933,127.0779207,중계본동
340,서울특별시,노원구,하계동,공릉로59길 28,미성,37.6346293,127.0695433,하계1동
341,서울특별시,노원구,하계동,섬밭로 229,벽산,37.6354599,127.0640605,하계2동
342,서울특별시,노원구,하계동,공릉로 351,한신1,37.6379035,127.068834,하계1동
343,서울특별시,도봉구,도봉동,도봉로180길 6-83,삼환도봉,37.6809036,127.0488879,도봉2동
344,서울특별시,도봉구,도봉동,마들로 724,한양수자인,37.6745052,127.0476319,도봉2동
345,서울특별시,도봉구,쌍문동,해등로 242-12,현대1,37.6584505,127.0312334,쌍문4동
346,서울특별시,도봉구,창동,덕릉로63가길 43,대우,37.6423295,127.0376409,창2동
347,서울특별시,도봉구,창동,해등로 50,창동주공3단지(해등마을),37.6501019,127.0427535,창1동
348,서울특별시,도봉구,창동,덕릉로 349,창동주공4단지,37.6456452,127.0476266,창1동
349,서울특별시,도봉구,창동,노해로69가길 54,창동현대4차,37.6589703,127.0463684,창4동
350,서울특별시,동대문구,장안동,천호대로83길 71-7,일성트루엘,37.5653433,127.0654592,장안1동
351,서울특별시,동대문구,전농동,전농로16길 51,래미안아름숲,37.5804623,127.0608548,전농2동
352,서울특별시,동대문구,휘경동,한천로 248,주공1,37.5824905,127.0712229,휘경2동
353,서울특별시,동작구,노량진동,만양로 19,신동아리버파크,37.5069156,126.9431521,노량진1동
354,서울특별시,동작구,본동,매봉로 156,극동강변,37.5115268,126.9520116,노량진1동
355,서울특별시,동작구,사당동,사당로17길 52,대림(169-8),37.4863564,126.9730784,사당3동
356,서울특별시,동작구,사당동,사당로2가길 102,사당자이,37.4885804,126.9625883,사당5동
357,서울특별시,동작구,사당동,사당로16길 96,사당휴먼시아,37.478897,126.9701165,사당4동
358,서울특별시,동작구,흑석동,서달로 91,흑석한강센트레빌Ⅱ,37.5017729,126.9586284,흑석동
359,서울특별시,마포구,공덕동,마포대로11길 50,래미안공덕4차,37.5500302,126.9512237,아현동
360,서울특별시,마포구,대흥동,독막로 288,대흥동세양,37.5443869,126.9448413,용강동
361,서울특별시,마포구,도화동,삼개로 33,우성,37.5366465,126.9488201,도화동
362,서울특별시,마포구,도화동,삼개로 38,우성,37.5365953,126.9471235,도화동
363,서울특별시,마포구,망원동,망원로11길 38,미원1,37.5593995,126.9063734,망원2동
364,서울특별시,마포구,망원동,망원로11길 73,함성월드빌,37.5603401,126.904809,망원2동
365,서울특별시,마포구,상암동,월드컵로 338,상암월드컵파크3단지,37.5727127,126.8895265,상암동
366,서울특별시,마포구,상암동,월드컵북로 502-7,상암월드컵파크12단지,37.5863716,126.879926,상암동
367,서울특별시,마포구,성산동,월드컵북로 235,성산시영(선경),37.5684586,126.9028903,성산2동
368,서울특별시,마포구,중동,성암로5길 12,동원월드타운,37.5699992,126.9096824,성산2동
369,서울특별시,마포구,중동,성암로 91,마포중동현대,37.5710455,126.906871,성산2동
370,서울특별시,서대문구,남가좌동,가재울미래로 2,DMC파크뷰자이2단지,37.5725776,126.916686,남가좌1동
371,서울특별시,서대문구,남가좌동,모래내로 151,디엠씨엘가,37.5698665,126.9177781,남가좌1동
372,서울특별시,서대문구,북가좌동,응암로 132,동도하이츠비동,37.5841018,126.9147302,북가좌2동
373,서울특별시,서대문구,충정로3가,서소문로 27,충정리시온,37.5602149,126.964833,충현동
374,서울특별시,서대문구,홍은동,홍은중앙로 149,홍은동풍림아이원,37.6036061,126.9482409,홍은1동
375,서울특별시,서대문구,홍제동,통일로 348,청구1차,37.5822085,126.9514857,홍제2동
376,서울특별시,서초구,반포동,신반포로 270,반포자이,37.5065496,127.0111783,반포1동
377,서울특별시,서초구,방배동,남부순환로 2311-12,래미안방배아트힐(1008-2),37.4774472,127.0049252,방배3동
378,서울특별시,서초구,방배동,서초대로1길 30,방배1차현대홈타운,37.4885218,126.9838364,방배4동
379,서울특별시,서초구,방배동,서초대로 17,방배대우디오빌,37.4859658,126.9841763,방배4동
380,서울특별시,서초구,방배동,방배로26길 41,방배롯데캐슬로제,37.4901748,126.9948393,방배4동
381,서울특별시,서초구,방배동,명달로1길 51,방배어울림,37.4781119,127.0036049,방배3동
382,서울특별시,서초구,방배동,방배로45길 2,삼호3,37.4974327,126.9869274,방배본동
383,서울특별시,서초구,방배동,방배중앙로 51,신구드림하우스,37.4841926,126.9907019,방배2동
384,서울특별시,서초구,방배동,효령로 164,신동아,37.4811843,127.0014497,방배3동
385,서울특별시,서초구,방배동,효령로34길 39,신원아침도시,37.4800214,127.0003233,방배3동
386,서울특별시,서초구,방배동,방배로37길 26-9,쌍용예가클래식,37.4936532,126.9874987,방배본동
387,서울특별시,서초구,서초동,사임당로17길 80,래미안서초7차,37.4920158,127.01768,서초1동
388,서울특별시,서초구,서초동,서운로 107,래미안서초에스티지,37.4927537,127.0251791,서초2동
389,서울특별시,서초구,서초동,명달로 10,서초금호어울림,37.4793835,127.0080201,서초3동
390,서울특별시,서초구,서초동,효령로53길 45,서초이오빌,37.4864794,127.012879,서초3동
391,서울특별시,서초구,서초동,서초대로40길 72,서초한빛삼성,37.4882671,127.0079366,서초3동
392,서울특별시,서초구,서초동,사임당로19길 10,서초현대,37.4907474,127.0200939,서초1동
393,서울특별시,서초구,잠원동,잠원로8길 35,래미안신반포팰리스,37.5148773,127.012505,잠원동
394,서울특별시,서초구,잠원동,잠원로14길 23,롯데캐슬갤럭시(50-1),37.5189696,127.015924,잠원동
395,서울특별시,서초구,잠원동,잠원로14길 41,신반포12,37.5161566,127.0146374,잠원동
396,서울특별시,성동구,금호동3가,금호산길 8,금호1차푸르지오,37.5495713,127.0205352,금호2·3가동
397,서울특별시,성동구,금호동3가,금호산길 27,금호한신,37.5501878,127.0177318,금호2·3가동
398,서울특별시,성동구,상왕십리동,마장로 137,텐즈힐(2단지),37.5693728,127.0244757,왕십리도선동
399,서울특별시,성동구,옥수동,매봉길 50,옥수파크힐스101동~116동,37.5478409,127.0139828,옥수동
400,서울특별시,성동구,하왕십리동,난계로 84,왕십리풍림아이원,37.5590035,127.0257654,왕십리2동
401,서울특별시,성동구,하왕십리동,무학로 33,텐즈힐(1단지),37.5685969,127.0287308,왕십리도선동
402,서울특별시,성동구,행당동,고산자로 164,서울숲 한신 더 휴,37.5553912,127.0357608,행당1동
403,서울특별시,성북구,길음동,길음로9길 40,길음뉴타운1단지(래미안길음1차),37.6053354,127.0203934,길음1동
404,서울특별시,성북구,길음동,길음로 119,길음뉴타운2단지푸르지오,37.6123222,127.0154427,길음1동
405,서울특별시,성북구,길음동,길음로13길 22,길음뉴타운7단지(두산위브),37.6095212,127.0188321,길음1동
406,서울특별시,성북구,길음동,길음로 33,길음뉴타운8단지(래미안),37.6075863,127.0180308,길음1동
407,서울특별시,성북구,길음동,동소문로 248,삼부컨비니언,37.6028797,127.0241516,길음1동
408,서울특별시,성북구,돈암동,북악산로 844,이수브라운스톤돈암,37.5978114,127.0181819,돈암2동
409,서울특별시,성북구,돈암동,성북로4길 52,한신,37.5928702,127.0091314,돈암2동
410,서울특별시,성북구,정릉동,북악산로 847,쌍용2,37.5994518,127.0182509,정릉1동
